Date,INR,GBP,EUR,JPY,CNY,CHF,CAD,BTC,XRP,ETH
"Dec 11, 2016",0.0148214021,1.2576,1.0562,0.0086655113,0.1447659858,0.9823182711,0.7587829122,770.2,0.00677,8.2
"Dec 10, 2016",0.0148214021,1.2576,1.0562,0.0086655113,0.1447659858,0.9823182711,0.7587829122,772.9,0.00674,8.09
"Dec 09, 2016",0.0148214021,1.2576,1.0562,0.0086655113,0.1447659858,0.9823182711,0.7587829122,770.5,0.00693,8.52
"Dec 08, 2016",0.0148047257,1.2586,1.0615,0.008769622,0.1453509499,0.9838646202,0.7580351728,765,0.007,8.3
"Dec 07, 2016",0.014828435,1.2622,1.0753,0.0087896634,0.1453382748,0.9926543578,0.7556865412,765,0.007,8.35
"Dec 06, 2016",0.0147618907,1.2676999999,1.0719,0.0087703912,0.1453065969,0.9899029895,0.7531821948,757.4,0.0067,7.61
"Dec 05, 2016",0.0147004778,1.2733,1.0763999999,0.0087842586,0.145327714,0.9935419771,0.7536930962,750.6,0.0063,6.69
"Dec 04, 2016",0.0147013422,1.2729,1.0673,0.008804367,0.145211646,0.9886307464,0.7522190462,768.5,0.00642,7.54
"Dec 03, 2016",0.0146991813,1.2729,1.0673,0.008804367,0.145211646,0.9886307464,0.7522190462,765.3,0.00666,7.9
"Dec 02, 2016",0.0146991813,1.2729,1.0673,0.008804367,0.145211646,0.9886307464,0.7522190462,774.9,0.00656,7.65
"Dec 01, 2016",0.0146550208,1.2593000001,1.0662,0.0087650101,0.145211646,0.9894132779,0.7510326699,755.4,0.0066,8.44
"Nov 30, 2016",0.0145776845,1.2505000001,1.0588,0.0087359133,0.1452053203,0.9830908376,0.7443245255,739,0.00679,8.59
"Nov 29, 2016",0.0145740727,1.249,1.0649999999,0.0088975888,0.1449947802,0.9884353069,0.7444907683,731,0.00672,8.18
"Nov 28, 2016",0.0145817233,1.2415,1.0615,0.0089333572,0.1447450316,0.987069391,0.7456009544,731.5,0.00676,8.66
"Nov 27, 2016",0.014594492,1.2476,1.0587,0.0088432968,0.1445128472,0.9866798224,0.7390983001,725,0.00685,8.91
"Nov 26, 2016",0.014594492,1.2476,1.0587,0.0088432968,0.1445128472,0.9866798224,0.7390983001,731.2,0.00697,9.34
"Nov 25, 2016",0.014594492,1.2476,1.0587,0.0088432968,0.1445128472,0.9866798224,0.7390983001,740.4,0.00682,9.39
"Nov 24, 2016",0.0145431276,1.2451999999,1.0554,0.0088230104,0.1445170241,0.9831874939,0.7412348973,737.7,0.00687,9.22
"Nov 23, 2016",0.0145382647,1.244,1.0559,0.0088873089,0.1445044941,0.9837678308,0.7413997628,742,0.00704,9.78
"Nov 22, 2016",0.0146207381,1.2424,1.0626,0.0089992801,0.145137881,0.9891196835,0.7439369141,750,0.00738,9.84
"Nov 21, 2016",0.0146567392,1.2493,1.063,0.0090228278,0.1450789229,0.9912767645,0.7452675511,739,0.0074,9.56
"Nov 20, 2016",0.0146670578,1.2346000001,1.0588,0.0090130689,0.1451652707,0.9900990099,0.7406858751,729.7,0.00765,9.57
"Nov 19, 2016",0.0146646918,1.2346000001,1.0588,0.0090130689,0.1451652707,0.9900990099,0.7406858751,752.9,0.00769,9.7
"Nov 18, 2016",0.0146646918,1.2346000001,1.0588,0.0090130689,0.1451652707,0.9900990099,0.7406858751,754,0.0078,9.53
"Nov 17, 2016",0.01470091,1.2416000001,1.0626,0.0090818273,0.1453868745,0.9929500546,0.7394808844,740.7,0.00781,9.95
"Nov 16, 2016",0.0147060986,1.2443,1.069,0.0091675834,0.1453403872,0.9981036032,0.7438815741,745,0.0077,10.01
"Nov 15, 2016",0.0147523087,1.2456000001,1.0721000001,0.0091600256,0.1457917219,0.9983028851,0.7435497063,712.2,0.00771,10.22
"Nov 14, 2016",0.0147525264,1.2487,1.0737,0.0092233905,0.1460536309,1.002004008,0.7376807318,707.4,0.00808,10
"Oct 31, 2016",0.0149956513,1.2244000001,1.0981,0.0095401641,0.1475840491,1.0110201193,0.7457121551,704.1,0.00803,10.13
"Oct 30, 2016",0.0149720771,1.2185,1.0987,0.0095510984,0.1475143827,1.0114291494,0.7463800567,702.5,0.00811,9.96
"Oct 29, 2016",0.0149749918,1.2185,1.0987,0.0095510984,0.1475143827,1.0114291494,0.7463800567,714.5,0.00802,10.29
"Oct 28, 2016",0.0149749918,1.2185,1.0987,0.0095510984,0.1475143827,1.0114291494,0.7463800567,693.5,0.00815,10.52
"Oct 27, 2016",0.0149519295,1.2163000001,1.0897,0.0094975781,0.147381763,1.0064412238,0.7469933518,688.7,0.00818,10.64
"Oct 26, 2016",0.0149559547,1.2248,1.0909,0.009572126,0.14768431,1.0066438494,0.7473283013,678.7,0.00826,10.86
"Oct 25, 2016",0.0149687154,1.2188,1.0888,0.0095941667,0.1474665251,1.0056315366,0.749007565,659.5,0.00826,10.9
"Oct 24, 2016",0.014959982,1.2239000001,1.0883000001,0.0095978501,0.1475971189,1.0064412238,0.7526153383,654.7,0.00807,10.97
"Oct 23, 2016",0.0149429925,1.2235,1.0884000001,0.0096311278,0.1477825232,1.0064412238,0.7500187505,659,0.00821,11.11
"Oct 22, 2016",0.0149418761,1.2235,1.0884000001,0.0096311278,0.1477825232,1.0064412238,0.7500187505,665,0.0082,11.13
"Oct 21, 2016",0.0149418761,1.2235,1.0884000001,0.0096311278,0.1477825232,1.0064412238,0.7500187505,636.7,0.00814,10.86
"Oct 20, 2016",0.0149633398,1.2252,1.0929999999,0.0096200096,0.1482491772,1.007252216,0.7558578987,632.5,0.00823,10.82
"Oct 19, 2016",0.0150048766,1.2285999999,1.0974000001,0.0096674401,0.1484141943,1.011224593,0.7625438463,631.8,0.00803,10.75
"Oct 18, 2016",0.0149850898,1.2297,1.098,0.0096283459,0.1483481434,1.0102030508,0.7628346937,638.8,0.00798,10.91
"Oct 17, 2016",0.0149725254,1.2183999999,1.0999,0.0096255655,0.1484230056,1.0110201193,0.7619047619,639.8,0.00802,11.22
"Oct 16, 2016",0.0149891329,1.2186999999,1.0971,0.0095978501,0.148614909,1.00999899,0.7610350076,644.2,0.00773,10.39
"Oct 15, 2016",0.0149886835,1.2186999999,1.0971,0.0095978501,0.148614909,1.00999899,0.7610350076,640.2,0.0078,11.08
"Oct 14, 2016",0.0149886835,1.2186999999,1.0971,0.0095978501,0.148614909,1.00999899,0.7610350076,643,0.00829,11.43
"Oct 13, 2016",0.0149714046,1.2254999999,1.1057,0.0096441315,0.1486458364,1.0139931048,0.7581501137,637,0.00877,11.5
"Oct 12, 2016",0.0149673711,1.2208000001,1.1007999999,0.009596929,0.1488316714,1.0093873019,0.7532389274,637.6,0.0089,11.38
"Oct 11, 2016",0.0149624443,1.2123000001,1.1054,0.0096599691,0.1487652484,1.0113268608,0.7540340823,641.7,0.00886,11.93
"Oct 10, 2016",0.0150394032,1.2363,1.1138,0.009651578,0.1490890658,1.0178117048,0.7590132827,618.9,0.0089,11.95
"Oct 09, 2016",0.0150147896,1.2434,1.1201,0.0097162845,0.1498890821,1.0231225701,0.7519927809,616.6,0.00888,12.06
"Oct 08, 2016",0.0150145641,1.2434,1.1201,0.0097162845,0.1498890821,1.0231225701,0.7519927809,620.5,0.0091,12.07
"Oct 07, 2016",0.0150145641,1.2434,1.1201,0.0097162845,0.1498890821,1.0231225701,0.7519927809,620.1,0.0092,12.05
"Oct 06, 2016",0.0149931781,1.2615999999,1.1151,0.0096209352,0.1498890821,1.0195758564,0.7565441065,613.5,0.00857,11.98
"Oct 05, 2016",0.0150213303,1.2749,1.1205,0.0096618357,0.1498890821,1.0264832683,0.758955677,614.1,0.0084,12.5
"Oct 04, 2016",0.0150129862,1.2728,1.1203999999,0.0097191175,0.1498890821,1.0215548064,0.7580351728,611,0.00808,11.98
"Oct 03, 2016",0.0150271992,1.2843,1.1211,0.0098386462,0.1498890821,1.0272213662,0.7622532205,612.6,0.00803,11.93
"Oct 02, 2016",0.0150247157,1.2976,1.1241000001,0.0098677719,0.1498890821,1.0292301359,0.7616726331,609.1,0.008,11.96
"Oct 01, 2016",0.0150249414,1.2976,1.1241000001,0.0098677719,0.1498890821,1.0292301359,0.7616726331,614.1,0.00812,11.9
"Sep 30, 2016",0.0150249414,1.2976,1.1241000001,0.0098677719,0.1498890821,1.0292301359,0.7616726331,611.1,0.00798,12.02
"Sep 29, 2016",0.0149673711,1.2970000001,1.1223000001,0.0098980501,0.1499857514,1.0350895352,0.760861295,604.6,0.00792,11.77
"Sep 28, 2016",0.0150718172,1.3019,1.1216,0.0099334459,0.1498082454,1.0298661174,0.7645259939,603.8,0.00781,11.75
"Sep 27, 2016",0.0150545728,1.3021999999,1.1215,0.0099561928,0.1499227898,1.0299721908,0.7578628268,605.5,0.00806,11.74
"Sep 26, 2016",0.0150120847,1.2975000001,1.1254,0.0099671085,0.1499497668,1.0316723409,0.7562008469,609.1,0.00745,12.06
"Sep 25, 2016",0.0149911552,1.2973999999,1.1226,0.0099009901,0.1499385252,1.0305028854,0.7594167679,600.4,0.00745,12.24
"Sep 24, 2016",0.0149909305,1.2973999999,1.1226,0.0099009901,0.1499385252,1.0305028854,0.7594167679,602.5,0.00737,12.68
"Sep 23, 2016",0.0149909305,1.2973999999,1.1226,0.0099009901,0.1499385252,1.0305028854,0.7594167679,603.3,0.0075,12.87
"Sep 22, 2016",0.0150075788,1.3077999999,1.1207,0.0099255583,0.1500420118,1.0322047894,0.7667535654,597.1,0.00726,13.09
"Sep 21, 2016",0.0149826202,1.3027,1.1189,0.0099690958,0.1498778496,1.0269049086,0.7633005114,597.4,0.0078,13.32
"Sep 20, 2016",0.0149287154,1.2989,1.1155,0.0098318749,0.1498800959,1.0212418301,0.7582075972,600,0.00817,13.45
"Sep 19, 2016",0.0149298298,1.3027,1.1174,0.009809692,0.1499587613,1.0205122972,0.7573462587,609.8,0.00795,13.23
"Sep 18, 2016",0.0149086843,1.3001,1.1155,0.0097751711,0.1498486529,1.0195758564,0.7570595806,613,0.00798,13.21
"Sep 17, 2016",0.0149086843,1.3001,1.1155,0.0097751711,0.1498486529,1.0195758564,0.7570595806,607.7,0.0086,13.24
"Sep 16, 2016",0.0149086843,1.3001,1.1155,0.0097751711,0.1498486529,1.0195758564,0.7570595806,610,0.0091,13.17
"Sep 15, 2016",0.0149566258,1.3238,1.1244,0.0097952787,0.1498486529,1.0289124396,0.7598206823,611.8,0.00867,13.3
"Sep 14, 2016",0.0149705081,1.3234999999,1.125,0.009763718,0.1498486529,1.0273268954,0.7578628268,613.9,0.0084,13.09
"Sep 13, 2016",0.0148942508,1.3195,1.1220000001,0.00975039,0.1497140462,1.024170422,0.7590708972,614.2,0.0077,12.89
"Sep 12, 2016",0.0149839672,1.3338000001,1.1233999999,0.0098173964,0.1496983578,1.0289124396,0.7670476337,611.6,0.00817,13.05
"Sep 11, 2016",0.0149734222,1.3267,1.1233,0.0097380465,0.1497431904,1.0251153255,0.766400981,612.1,0.0075,12.91
"Sep 10, 2016",0.0149488004,1.3267,1.1233,0.0097380465,0.1497431904,1.0251153255,0.766400981,628,0.0074,13.36
"Sep 09, 2016",0.0149488004,1.3267,1.1233,0.0097380465,0.1497431904,1.0251153255,0.766400981,626.3,0.00685,13.11
"Sep 08, 2016",0.0150080293,1.3296,1.1261,0.0097560976,0.1500532689,1.028277635,0.7731560229,631.7,0.0068,13.72
"Sep 07, 2016",0.0150425705,1.3338000001,1.1239000001,0.009829942,0.1500938086,1.0311404413,0.7761564731,619.8,0.00683,14.72
"Sep 06, 2016",0.0150875075,1.3438999999,1.1256,0.0098019996,0.149801513,1.0313531353,0.7785736531,615.2,0.00696,12.93
"Sep 05, 2016",0.0150443809,1.3304,1.1147,0.0096674401,0.1497768325,1.0205122972,0.7735148515,611.5,0.007,12.39
"Sep 04, 2016",0.0150188487,1.3293,1.1156,0.0096163093,0.1496893945,1.0194719135,0.7693491306,614.5,0.00708,12.83
"Sep 03, 2016",0.0149711805,1.3293,1.1156,0.0096163093,0.1496893945,1.0194719135,0.7693491306,609.9,0.0072,12.61
"Sep 02, 2016",0.0149711805,1.3293,1.1156,0.0096163093,0.1496893945,1.0194719135,0.7693491306,579.8,0.0091,11.96
"Sep 01, 2016",0.0149698358,1.3267999999,1.1198,0.00968523,0.1498913288,1.0203040506,0.7632422531,572.7,0.00606,11.97
"Aug 31, 2016",0.0149313903,1.3138,1.1158,0.0096693096,0.1497162876,1.0164667615,0.7630093087,576.2,0.00592,11.92
"Aug 30, 2016",0.0148933635,1.3083,1.1143,0.0097115665,0.1496737113,1.0163634516,0.7634170547,579.5,0.0059,11.89
"Aug 29, 2016",0.0149002429,1.3102999999,1.1189,0.009811617,0.1497521602,1.0222858311,0.7687576876,574.8,0.00582,11.64
"Aug 28, 2016",0.0148951382,1.3139000001,1.1198,0.0098202887,0.1498823424,1.0208248265,0.7690532954,574.2,0.00592,12.05
"Aug 27, 2016",0.0148951382,1.3139000001,1.1198,0.0098202887,0.1498823424,1.0208248265,0.7690532954,568.5,0.00603,11.72
"Aug 26, 2016",0.0148951382,1.3139000001,1.1198,0.0098202887,0.1498823424,1.0208248265,0.7690532954,578,0.00594,11.39
"Aug 25, 2016",0.0149218097,1.3191,1.1283,0.0099472794,0.1501659334,1.0333781131,0.7738740133,577.2,0.00588,11.59
"Aug 24, 2016",0.0148882636,1.3233,1.1263,0.0099561928,0.1501704435,1.0342331161,0.773634535,580.3,0.00597,11.7
"Aug 23, 2016",0.014898245,1.3196,1.1306,0.0099750623,0.1505819994,1.0375596597,0.7744133819,583.5,0.00593,11.75
"Aug 22, 2016",0.0148805095,1.3139000001,1.1319,0.0099671085,0.1503601125,1.0390689942,0.7724393635,588,0.00595,11.71
"Aug 21, 2016",0.0148949164,1.3075000001,1.1326,0.0099780483,0.1503036133,1.0405827263,0.7768800497,581.4,0.00603,11.85
"Aug 20, 2016",0.0148949164,1.3075000001,1.1326,0.0099780483,0.1503036133,1.0405827263,0.7768800497,582,0.00602,12.08
"Aug 19, 2016",0.0148949164,1.3075000001,1.1326,0.0099780483,0.1503036133,1.0405827263,0.7768800497,573.5,0.00595,12.21
"Aug 18, 2016",0.0149633398,1.3168,1.1354000001,0.0100110121,0.1508022681,1.0479983232,0.7823501799,572.2,0.006,11.55
"Aug 17, 2016",0.0149492473,1.3042,1.1288,0.0099730727,0.1507318029,1.0395010395,0.7785130401,571.8,0.006,11.21
"Aug 16, 2016",0.0149543891,1.3044999999,1.1278,0.0099690958,0.1509365614,1.0397171969,0.7776049767,574.2,0.0065,10.95
"Aug 15, 2016",0.0149581919,1.288,1.1184,0.0098765432,0.1506477855,1.0279605263,0.773933906,564.6,0.00606,10.99
"Aug 14, 2016",0.0149454491,1.2923000001,1.1161,0.0098706939,0.1507090863,1.0261672653,0.7723200494,569.4,0.0059,11.19
"Aug 13, 2016",0.0149458959,1.2923000001,1.1161,0.0098706939,0.1507090863,1.0261672653,0.7723200494,583.7,0.00591,11.26
"Aug 12, 2016",0.0149458959,1.2923000001,1.1161,0.0098706939,0.1507090863,1.0261672653,0.7723200494,585.5,0.0062,11.35
"Aug 11, 2016",0.0149812734,1.2954999999,1.1136999999,0.0098087298,0.1508819047,1.0250102501,0.7697636825,591.3,0.00615,11.01
"Aug 10, 2016",0.0149779076,1.3011000001,1.1177000001,0.0098736177,0.1506477855,1.0255358425,0.7658140603,590.3,0.00575,11.01
"Aug 09, 2016",0.0149758888,1.3002000001,1.1119,0.0098145058,0.1502471566,1.0189525168,0.7623694442,604.1,0.00565,11.07
"Aug 08, 2016",0.0149678192,1.3039,1.1093,0.0097618118,0.1501185937,1.0178117048,0.7601672368,604.1,0.00604,11.14
"Aug 07, 2016",0.0149606535,1.3072999999,1.1084999999,0.0098222179,0.1502313563,1.0196798205,0.7594167679,604.1,0.0062,11.28
"Aug 06, 2016",0.0149606535,1.3072999999,1.1084999999,0.0098222179,0.1502313563,1.0196798205,0.7594167679,604,0.00606,10.71
"Aug 05, 2016",0.0149606535,1.3072999999,1.1084999999,0.0098222179,0.1502313563,1.0196798205,0.7594167679,604,0.00591,10.77
"Aug 04, 2016",0.0149611011,1.3108000001,1.113,0.0098794705,0.1505615947,1.0265886459,0.7682261658,604,0.0061,10.77
"Aug 03, 2016",0.0149774589,1.3328000001,1.1149,0.0098784945,0.1507340749,1.0276436132,0.7652865998,604,0.00615,11.17
"Aug 02, 2016",0.0149965508,1.3357,1.1227,0.0099117851,0.1508932883,1.0371292263,0.7627765065,604,0.0062,11.21
"Aug 01, 2016",0.0149781319,1.3178,1.1162,0.0097665788,0.1505140053,1.0325245225,0.7620208794,608,0.00594,11.21
"Jul 31, 2016",0.0150024004,1.3231,1.1174,0.0097981579,0.1506636735,1.0316723409,0.7674597084,623.7,0.00618,11.56
"Jul 30, 2016",0.0150026255,1.3231,1.1174,0.0097981579,0.1506636735,1.0316723409,0.7674597084,655,0.00605,11.78
"Jul 29, 2016",0.0150026255,1.3231,1.1174,0.0097981579,0.1506636735,1.0316723409,0.7674597084,658.3,0.00611,11.68
"Jul 27, 2016",0.0149093511,1.3221,1.1058,0.009487666,0.1499250375,1.014198783,0.7582650895,654.5,0.00624,12.22
"Jul 26, 2016",0.014854206,1.3132,1.0987,0.0095547487,0.1498800959,1.0076582023,0.7582650895,648.5,0.00625,12.22
"Jul 25, 2016",0.0148341542,1.3141,1.0994,0.0094535829,0.1497342218,1.0143016533,0.7566585956,654.2,0.006,11.29
"Jul 24, 2016",0.0148911457,1.3111,1.0976,0.0094268477,0.1497118048,1.0127607859,0.7619047619,661.8,0.0062,10.98
"Jul 23, 2016",0.0148911457,1.3111,1.0976,0.0094268477,0.1497118048,1.0127607859,0.7619047619,654,0.0063,10.95
"Jul 22, 2016",0.0148911457,1.3111,1.0976,0.0094268477,0.1497118048,1.0127607859,0.7619047619,648,0.0059,11.05
"Jul 21, 2016",0.0148913675,1.3234,1.1024999999,0.0094509026,0.149801513,1.0145074566,0.7641170627,665,0.00612,11.21
"Jul 20, 2016",0.0148891503,1.321,1.1015,0.0093597903,0.1497521602,1.0130685847,0.7658140603,665.8,0.00562,10.42
"Jul 19, 2016",0.0148800667,1.3111,1.1022,0.0094232944,0.1493362006,1.0147133435,0.7680491551,675,0.00569,8.3
"Jul 18, 2016",0.0148949164,1.3256,1.1074,0.0094197438,0.1491535536,1.0179153094,0.7724990344,674.3,0.00574,11.04
"Jul 17, 2016",0.014894029,1.3192999999,1.1035999999,0.0095383441,0.1495058831,1.0176045589,0.7709505821,683.2,0.006,11.86
"Jul 16, 2016",0.014894029,1.3192999999,1.1035999999,0.0095383441,0.1495058831,1.0176045589,0.7709505821,665.3,0.0062,12.57
"Jul 15, 2016",0.014894029,1.3192999999,1.1035999999,0.0095383441,0.1495058831,1.0176045589,0.7709505821,665.5,0.0062,12.87
"Jul 14, 2016",0.0149604297,1.3341999999,1.112,0.0094930701,0.1496199653,1.0195758564,0.7757350089,659.8,0.00601,12.87
"Jul 13, 2016",0.0149218097,1.3147,1.109,0.009569378,0.1495595471,1.0149193139,0.7705347511,653.7,0.00595,13.05
"Jul 12, 2016",0.0149309444,1.3243,1.1059,0.0095520107,0.1495103536,1.0113268608,0.7666947788,667.2,0.0058,12.08
"Jul 11, 2016",0.0148946945,1.2993999999,1.1058,0.0097266803,0.1493897429,1.0173974972,0.762601998,648,0.00624,13.84
"Jul 10, 2016",0.0148942508,1.2955999999,1.1055000001,0.0099453008,0.1495192955,1.0169836266,0.7666360012,649.7,0.00629,12.63
"Jul 09, 2016",0.0148944727,1.2955999999,1.1055000001,0.0099453008,0.1495192955,1.0169836266,0.7666360012,648.1,0.0064,14.4
"Jul 08, 2016",0.0148944727,1.2955999999,1.1055000001,0.0099453008,0.1495192955,1.0169836266,0.7666360012,664.8,0.00624,14.82
"Jul 07, 2016",0.0148159123,1.291,1.1063,0.0099226037,0.1496781919,1.0220768602,0.7690532954,640.5,0.00649,12.66
"Jul 06, 2016",0.0148343742,1.2930999999,1.1098999999,0.0098687457,0.1494098312,1.0257462304,0.7715454054,677,0.0064,12.54
"Jul 05, 2016",0.0148293146,1.3022999999,1.1076,0.0098309084,0.1497095634,1.0237510238,0.7704160247,667.8,0.00644,11.63
"Jul 04, 2016",0.0148665725,1.329,1.1156,0.00975039,0.1500307563,1.0293360782,0.7785130401,681.3,0.0065,11.03
"Jul 03, 2016",0.0148833886,1.3262000001,1.1136000001,0.009753243,0.1502471566,1.0275380189,0.7741735697,659.3,0.00673,11.19
"Jul 02, 2016",0.0148831671,1.3262000001,1.1136000001,0.009753243,0.1502471566,1.0275380189,0.7741735697,705,0.00671,11.59
"Jul 01, 2016",0.0148831671,1.3262000001,1.1136000001,0.009753243,0.1502471566,1.0275380189,0.7741735697,674.8,0.00653,11.88
"Jun 30, 2016",0.014813937,1.3311000001,1.1105,0.0096814793,0.1504211793,1.0244851962,0.7736943907,674.7,0.00646,11.55
"Jun 29, 2016",0.014831954,1.3426000001,1.1125,0.0097247885,0.1506772944,1.0207206288,0.7733353956,639.7,0.0065,10.44
"Jun 28, 2016",0.0147677767,1.3341999999,1.1066,0.009731413,0.1504189167,1.018122582,0.7678722261,646.3,0.0065,10.54
"Jun 27, 2016",0.0147245045,1.3218999999,1.1026,0.0098039216,0.1503397679,1.0219724067,0.76499388,662.2,0.00624,10.58
"Jun 26, 2016",0.0147310117,1.3680000001,1.1117,0.0097818644,0.15101634,1.0271158587,0.7688759034,627.4,0.00644,10.97
"Jun 25, 2016",0.0147307947,1.3680000001,1.1117,0.0097818644,0.15101634,1.0271158587,0.7688759034,664.9,0.00655,10.92
"Jun 24, 2016",0.0147307947,1.3680000001,1.1117,0.0097818644,0.15101634,1.0271158587,0.7688759034,666,0.00671,11.3
"Jun 23, 2016",0.0148634789,1.4878999999,1.1388,0.0094197438,0.1520403819,1.0436234607,0.7838833582,625.8,0.00661,10.07
"Jun 22, 2016",0.0148260167,1.4708,1.1297,0.0095776267,0.1520334474,1.0432968179,0.7786342755,606,0.00652,10.51
"Jun 21, 2016",0.0147876494,1.4647,1.1242,0.0095465394,0.1517381606,1.0392849719,0.7802137786,668.9,0.00643,10.45
"Jun 20, 2016",0.0148036299,1.4699,1.1313999999,0.0096209352,0.1520450053,1.0391769718,0.7809449434,743.9,0.00655,11.34
"Jun 19, 2016",0.0149089066,1.4358,1.1277,0.0096043027,0.1517819197,1.0417751849,0.7754943777,767.3,0.00679,11.85
"Jun 18, 2016",0.0149089066,1.4358,1.1277,0.0096043027,0.1517819197,1.0417751849,0.7754943777,757.6,0.00661,12.04
"Jun 17, 2016",0.0149089066,1.4358,1.1277,0.0096043027,0.1517819197,1.0417751849,0.7754943777,748.7,0.00678,12.23
"Jun 16, 2016",0.01485553,1.4203000001,1.1226,0.0095923261,0.1516990291,1.0361620557,0.7711289328,769.5,0.0066,12.4
"Jun 15, 2016",0.0149077953,1.4205,1.1259,0.0094321826,0.1519341214,1.040257984,0.7744133819,696.9,0.00696,12.76
"Jun 14, 2016",0.0148606075,1.4117,1.1208,0.0094241825,0.1515955431,1.0380982041,0.7768800497,684.5,0.00725,12.15
"Jun 13, 2016",0.0148838317,1.4272000001,1.1292,0.0094117647,0.1518441472,1.0369141435,0.7791195949,705.9,0.0063,14.04
"Jun 12, 2016",0.0149360736,1.4258000001,1.1251,0.0093475416,0.1523948856,1.0365916865,0.7821666015,671,0.0065,13.82
"Jun 11, 2016",0.0149360736,1.4258000001,1.1251,0.0093475416,0.1523948856,1.0365916865,0.7821666015,614.5,0.00648,14.28
"Jun 10, 2016",0.0149360736,1.4258000001,1.1251,0.0093475416,0.1523948856,1.0365916865,0.7821666015,580.1,0.00665,14.25
"Jun 09, 2016",0.0149806001,1.4458999999,1.1316,0.0093379401,0.1523948856,1.0368066356,0.7861017216,575.5,0.0063,13.58
"Jun 08, 2016",0.015037594,1.4502,1.1394,0.0093475416,0.1523809524,1.0425354462,0.7877116975,583,0.0068,13.21
"Jun 07, 2016",0.0150019503,1.4543999999,1.1358,0.009314456,0.152172259,1.0360547037,0.7851758794,576.9,0.0058,12.71
"Jun 06, 2016",0.0149723012,1.4442,1.1355,0.0092971365,0.1523530935,1.0303967027,0.7802137786,585.2,0.00649,11.7
"Jun 05, 2016",0.0149255959,1.4519999999,1.1367,0.0093870271,0.1523275652,1.0245901639,0.7731560229,574,0.00724,12.33
"Jun 04, 2016",0.0149253731,1.4519999999,1.1367,0.0093870271,0.1523275652,1.0245901639,0.7731560229,572.7,0.00651,11.36
"Jun 03, 2016",0.0149253731,1.4519999999,1.1367,0.0093870271,0.1523275652,1.0245901639,0.7731560229,570.9,0.00665,15.49
"Jun 02, 2016",0.0148659095,1.4425,1.1151,0.0091861106,0.1518718202,1.0096930533,0.7635336337,538.8,0.00659,20.61
"Jun 01, 2016",0.0148293146,1.4416,1.1188,0.0091299187,0.1520889416,1.0120433155,0.7647013841,536.8,0.0066,18.3
"May 31, 2016",0.0148789597,1.4478,1.1132,0.0090326077,0.1519087332,1.0064412238,0.7637085688,530.7,0.0073,18.7
"May 30, 2016",0.014887377,1.4639,1.1146,0.0089984703,0.1519018107,1.0078613183,0.7664597225,532.9,0.00581,17.55
"May 29, 2016",0.014918248,1.4624999999,1.1115,0.0090719405,0.1523623787,1.0053282397,0.7681081496,531,0.0056,15.57
"May 28, 2016",0.0149184706,1.4624999999,1.1115,0.0090719405,0.1523623787,1.0053282397,0.7681081496,527,0.00569,14.01
"May 27, 2016",0.0149184706,1.4624999999,1.1115,0.0090719405,0.1523623787,1.0053282397,0.7681081496,472,0.00569,13.97
"May 26, 2016",0.0149416528,1.4669999999,1.1194,0.0091099572,0.1525087693,1.0108157283,0.7705347511,454,0.00567,14.49
"May 25, 2016",0.0148648046,1.4696,1.1155,0.0090752337,0.15257625,1.0087763543,0.7679901697,449.1,0.00574,14.44
"May 24, 2016",0.0147863374,1.4636000001,1.1141,0.0090917356,0.1525041176,1.0067451928,0.7621370322,445,0.00578,14.41
"May 23, 2016",0.0148348143,1.4485,1.1219,0.009154994,0.1525390119,1.0105092967,0.760861295,443.7,0.0059,13.96
"May 22, 2016",0.0148301943,1.4500999999,1.1224,0.0090785293,0.1526950679,1.0098969905,0.762601998,437.5,0.0058,13.85
"May 21, 2016",0.0148350344,1.4500999999,1.1224,0.0090785293,0.1526950679,1.0098969905,0.762601998,440.8,0.00589,13.66
"May 20, 2016",0.0148350344,1.4500999999,1.1224,0.0090785293,0.1526950679,1.0098969905,0.762601998,441.6,0.00585,13.78
"May 19, 2016",0.0148288748,1.4611999999,1.1203,0.0090933891,0.1527417138,1.0093873019,0.7637085688,435,0.00577,13.78
"May 18, 2016",0.0148942508,1.4596000001,1.1217,0.0090752337,0.1529332599,1.012453174,0.7672241829,453.5,0.00579,13.83
"May 17, 2016",0.0149644594,1.4464,1.1313999999,0.0091625435,0.1533648242,1.0197838058,0.7747733788,453.2,0.00557,13.85
"May 16, 2016",0.0149602059,1.4401,1.1320000001,0.0091717876,0.1533460099,1.0227040295,0.7754943777,453,0.0058,12.48
"May 15, 2016",0.0149420994,1.4362,1.1308,0.0092072553,0.1530924679,1.0251153255,0.7726781023,457.9,0.00561,12.28
"May 14, 2016",0.0149577444,1.4362,1.1308,0.0092072553,0.1530924679,1.0251153255,0.7726781023,455.8,0.00485,11.56
"May 13, 2016",0.0149577444,1.4362,1.1308,0.0092072553,0.1530924679,1.0251153255,0.7726781023,455.8,0.00549,11.11
"May 12, 2016",0.0149797025,1.445,1.1377,0.0091717876,0.1534495458,1.0305028854,0.7783918425,455,0.0057,12.37
"May 11, 2016",0.0150238127,1.4448000001,1.1427000001,0.0092233905,0.1540357363,1.0297600659,0.7782101167,452.3,0.00555,12.53
